Day,SourceID,QuantityID,SourceTypeName,DailyAverage,TempAvg,TempMin,TempMax,Precip,WindSpeed,Pressure,is_holiday_full,is_holiday_half
2024-02-26,5,129,Satec_PM175,71271.0,15.3,9.4,23.0,0.0,10.5,1013.8,0,0
2024-02-27,5,129,Satec_PM175,60787.0,15.7,11.3,20.0,0.0,16.9,1014.4,0,0
2024-02-28,5,129,Satec_PM175,64432.0,15.1,9.8,21.0,0.0,15.4,1020.0,0,0
2024-02-29,5,129,Satec_PM175,62861.0,16.0,10.9,22.0,0.0,20.6,1020.7,0,0
2024-03-01,5,129,Satec_PM175,53564.0,16.4,11.6,22.0,0.0,25.8,1016.0,0,0
2024-03-02,5,129,Satec_PM175,55237.0,17.4,13.1,23.0,3.9,22.1,1012.0,0,0
2024-03-03,5,129,Satec_PM175,69174.0,16.4,11.9,19.0,9.8,13.7,1014.5,0,0
2024-03-04,5,129,Satec_PM175,70958.0,15.0,10.5,20.0,0.7,7.8,1015.9,0,0
2024-03-05,5,129,Satec_PM175,68052.0,15.1,9.8,21.0,0.0,8.7,1015.8,0,0
2024-03-06,5,129,Satec_PM175,68707.0,15.6,11.0,21.0,2.7,10.4,1014.6,0,0
2024-03-07,5,129,Satec_PM175,67481.0,15.7,11.1,19.0,2.3,9.4,1017.0,0,0
2024-03-08,5,129,Satec_PM175,53584.0,15.2,10.4,20.0,1.2,8.3,1017.4,0,0
2024-03-09,5,129,Satec_PM175,51226.0,15.1,10.6,19.0,2.4,8.8,1016.4,0,0
2024-03-10,5,129,Satec_PM175,61138.0,14.4,9.5,19.0,0.0,8.9,1016.3,0,0
2024-03-11,5,129,Satec_PM175,62307.0,14.9,9.4,19.0,0.0,12.0,1021.6,0,0
2024-03-12,5,129,Satec_PM175,68036.0,18.0,10.4,27.0,0.0,16.0,1018.2,0,0
2024-03-13,5,129,Satec_PM175,71246.0,19.4,14.5,27.0,0.0,14.8,1013.4,0,0
2024-03-14,5,129,Satec_PM175,71599.0,16.6,13.0,20.0,0.5,8.7,1015.3,0,0
2024-03-15,5,129,Satec_PM175,61395.0,15.2,10.6,19.0,1.2,8.9,1017.0,0,0
2024-03-16,5,129,Satec_PM175,58181.0,14.9,9.1,19.0,1.3,8.9,1018.2,0,0
2024-03-17,5,129,Satec_PM175,67253.0,16.6,11.8,21.0,0.1,14.2,1012.2,0,0
2024-03-18,5,129,Satec_PM175,72765.0,17.8,14.5,21.0,8.1,14.9,1006.6,0,0
2024-03-19,5,129,Satec_PM175,71394.0,14.9,12.6,18.0,11.0,14.1,1010.6,0,0
2024-03-20,5,129,Satec_PM175,72575.0,15.8,11.7,20.0,3.4,12.1,1016.1,0,0
2024-03-21,5,129,Satec_PM175,70132.0,17.3,12.3,24.0,0.8,11.3,1013.8,0,0
2024-03-22,5,129,Satec_PM175,56464.0,16.0,12.1,19.0,1.0,12.5,1012.7,0,0
2024-03-23,5,129,Satec_PM175,54603.0,14.8,10.4,18.0,0.0,9.5,1012.2,0,0
2024-03-24,5,129,Satec_PM175,62756.0,15.0,11.3,18.0,0.1,12.4,1009.7,0,1
2024-03-25,5,129,Satec_PM175,67160.0,15.8,10.7,20.0,0.0,12.3,1015.8,0,0
2024-03-26,5,129,Satec_PM175,34342.0,16.9,10.5,22.0,0.0,15.3,1018.2,0,0
2024-03-28,5,129,Satec_PM175,42708.0,21.7,16.6,31.0,0.0,12.5,1014.4,0,0
2024-03-29,5,129,Satec_PM175,66617.0,21.3,17.6,26.0,0.0,8.6,1011.9,0,0
2024-03-30,5,129,Satec_PM175,68425.0,20.6,16.0,29.0,0.0,9.8,1015.5,0,0
2024-03-31,5,129,Satec_PM175,79896.0,23.2,17.4,32.0,0.0,13.9,1018.3,0,0
2024-04-01,5,129,Satec_PM175,76000.0,23.5,18.3,31.0,0.0,12.6,1016.4,0,0
2024-04-02,5,129,Satec_PM175,79134.0,22.5,18.8,30.0,0.0,10.8,1012.6,0,0
2024-04-03,5,129,Satec_PM175,81675.0,21.1,17.2,27.0,0.0,9.4,1013.1,0,0
2024-04-04,5,129,Satec_PM175,79343.0,19.6,15.3,27.0,0.0,7.4,1015.1,0,0
2024-04-05,5,129,Satec_PM175,68043.0,18.9,15.0,25.0,0.0,8.2,1015.3,0,0
2024-04-06,5,129,Satec_PM175,65944.0,18.5,14.4,22.0,0.1,9.3,1013.4,0,0
2024-04-07,5,129,Satec_PM175,76162.0,18.8,14.0,23.0,0.2,10.9,1010.0,0,0
2024-04-08,5,129,Satec_PM175,76707.0,18.7,14.5,24.0,1.5,12.0,1009.1,0,0
2024-04-09,5,129,Satec_PM175,75775.0,17.7,14.9,21.0,2.6,14.3,1009.0,0,0
2024-04-10,5,129,Satec_PM175,77135.0,17.6,14.2,21.0,9.7,13.9,1012.2,0,0
2024-04-11,5,129,Satec_PM175,77524.0,18.7,14.2,23.0,0.6,9.9,1015.9,0,0
2024-04-12,5,129,Satec_PM175,66883.0,18.5,14.5,22.0,0.0,8.9,1015.8,0,0
2024-04-13,5,129,Satec_PM175,67713.0,18.8,13.4,22.0,0.1,11.0,1014.7,0,0
2024-04-14,5,129,Satec_PM175,76082.0,19.5,15.0,23.0,0.0,11.0,1013.0,0,0
2024-04-15,5,129,Satec_PM175,79305.0,20.0,14.8,23.0,0.0,10.2,1013.8,0,0
2024-04-16,5,129,Satec_PM175,81243.0,20.4,15.3,24.0,0.0,9.5,1014.8,0,0
2024-04-17,5,129,Satec_PM175,80428.0,24.7,18.8,33.0,0.0,13.1,1009.7,0,0
2024-04-18,5,129,Satec_PM175,78153.0,23.2,18.8,26.0,0.0,13.3,1009.9,0,0
2024-04-19,5,129,Satec_PM175,67889.0,20.0,16.2,23.0,0.4,10.5,1012.6,0,0
2024-04-20,5,129,Satec_PM175,67041.0,18.7,13.8,22.0,0.0,9.2,1011.2,0,0
2024-04-21,5,129,Satec_PM175,72757.0,19.6,15.9,22.0,0.6,11.6,1014.8,0,0
2024-04-22,5,129,Satec_PM175,61862.0,19.0,13.6,23.0,0.0,10.1,1018.5,0,1
2024-04-23,5,129,Satec_PM175,65198.0,22.0,16.6,27.0,0.0,11.3,1016.0,1,0
2024-04-24,5,129,Satec_PM175,76930.0,28.2,20.8,39.0,0.0,16.9,1010.0,0,1
2024-04-25,5,129,Satec_PM175,80635.0,30.6,23.0,40.0,0.0,18.7,1005.3,0,1
2024-04-26,5,129,Satec_PM175,67414.0,23.3,21.4,26.0,0.0,9.9,1007.5,0,0
2024-04-27,5,129,Satec_PM175,66747.0,22.1,20.1,25.0,0.4,10.1,1008.9,0,0
2024-04-28,5,129,Satec_PM175,67328.0,22.4,19.4,26.0,0.0,10.5,1010.9,0,1
2024-04-29,5,129,Satec_PM175,66635.0,21.6,19.0,24.0,0.0,10.7,1011.0,0,1
2024-04-30,5,129,Satec_PM175,78853.0,21.6,18.8,25.0,0.0,11.7,1009.4,0,1
2024-05-01,5,129,Satec_PM175,82812.0,21.6,17.6,25.0,0.3,11.1,1009.2,1,0
2024-05-02,5,129,Satec_PM175,79717.0,21.6,18.6,25.0,0.0,11.6,1009.3,0,0
2024-05-03,5,129,Satec_PM175,44563.0,21.5,18.7,24.0,0.0,13.3,1009.4,0,0
2024-05-04,5,129,Satec_PM175,62147.0,21.7,17.7,25.0,0.0,14.8,1011.0,0,0
2024-05-05,5,129,Satec_PM175,71418.0,19.7,15.9,23.0,0.8,14.5,1009.1,0,0
2024-05-06,5,129,Satec_PM175,73318.0,19.5,14.9,23.0,2.8,11.6,1010.6,0,0
2024-05-07,5,129,Satec_PM175,73631.0,20.0,14.9,24.0,0.0,11.6,1014.5,0,0
2024-05-08,5,129,Satec_PM175,73561.0,19.2,13.1,23.0,0.0,11.2,1015.8,0,0
2024-05-09,5,129,Satec_PM175,78626.0,24.1,16.8,35.0,0.0,14.4,1010.0,0,0
2024-05-10,5,129,Satec_PM175,71075.0,28.3,20.4,38.0,0.0,14.8,1006.9,0,0
2024-05-11,5,129,Satec_PM175,68164.0,23.4,19.3,26.0,0.0,12.3,1009.7,0,0
2024-05-12,5,129,Satec_PM175,78358.0,20.7,15.8,24.0,1.5,11.6,1011.7,0,1
2024-05-13,5,129,Satec_PM175,67968.0,20.7,17.9,23.0,1.6,14.9,1011.5,1,0
2024-05-14,5,129,Satec_PM175,65169.0,20.8,16.2,24.0,0.4,10.0,1012.1,1,0
2024-05-15,5,129,Satec_PM175,77012.0,20.2,15.6,25.0,0.0,10.2,1014.6,0,0
2024-05-16,5,129,Satec_PM175,79552.0,20.4,15.2,24.0,0.0,11.2,1017.8,0,0
2024-05-17,5,129,Satec_PM175,71183.0,21.3,16.9,24.0,0.0,9.3,1018.3,0,0
2024-05-18,5,129,Satec_PM175,69510.0,23.1,18.9,27.0,0.0,8.7,1015.2,0,0
2024-05-19,5,129,Satec_PM175,83152.0,23.6,19.0,29.0,0.0,9.8,1011.8,0,0
2024-05-20,5,129,Satec_PM175,85045.0,26.2,20.0,34.0,0.0,9.1,1009.0,0,0
2024-05-21,5,129,Satec_PM175,90268.0,24.7,21.0,28.0,0.0,10.7,1010.5,0,0
2024-05-22,5,129,Satec_PM175,91084.0,24.9,20.0,31.0,0.0,8.8,1011.4,0,0
2024-05-23,5,129,Satec_PM175,91759.0,26.6,21.0,34.0,0.0,8.6,1010.5,0,0
2024-05-24,5,129,Satec_PM175,73970.0,23.2,19.7,26.0,0.0,15.4,1010.8,0,0
2024-05-25,5,129,Satec_PM175,72880.0,22.8,19.4,26.0,0.3,14.0,1010.3,0,0
2024-05-26,5,129,Satec_PM175,83658.0,22.3,17.9,26.4,0.0,10.4,1012.2,0,0
2024-05-27,5,129,Satec_PM175,87029.0,25.9,19.3,35.7,0.0,20.3,1008.2,0,0
2024-05-28,5,129,Satec_PM175,84927.0,23.3,20.7,25.6,0.0,10.8,1011.6,0,0
2024-05-29,5,129,Satec_PM175,83254.0,23.0,20.1,25.0,0.0,12.4,1011.7,0,0
2024-05-30,5,129,Satec_PM175,82732.0,23.1,19.2,25.5,0.0,11.8,1012.8,0,0
2024-05-31,5,129,Satec_PM175,71306.0,22.7,18.7,24.7,0.0,11.7,1016.1,0,0
2024-06-01,5,129,Satec_PM175,74017.0,23.0,18.5,25.2,0.0,13.4,1016.6,0,0
2024-06-02,5,129,Satec_PM175,94086.0,25.0,22.2,27.2,0.0,14.5,1012.0,0,0
2024-06-03,5,129,Satec_PM175,99210.0,26.2,24.1,28.2,0.0,13.0,1007.9,0,0
2024-06-04,5,129,Satec_PM175,98999.0,27.0,22.6,31.2,0.0,10.1,1007.4,0,0
2024-06-05,5,129,Satec_PM175,100589.0,27.0,22.2,32.1,0.0,9.7,1007.0,0,0
2024-06-06,5,129,Satec_PM175,103832.0,26.6,22.5,31.5,0.0,10.7,1007.0,0,0
2024-06-07,5,129,Satec_PM175,88432.0,28.2,23.6,33.6,0.0,11.0,1006.5,0,0
2024-06-08,5,129,Satec_PM175,87683.0,28.3,22.9,34.7,0.0,9.3,1004.1,0,0
2024-06-09,5,129,Satec_PM175,100404.0,27.2,25.1,29.7,0.0,12.6,1005.1,0,0
2024-06-10,5,129,Satec_PM175,102925.0,26.7,23.5,29.7,0.0,11.9,1008.0,0,0
2024-06-11,5,129,Satec_PM175,91898.0,26.8,22.7,30.2,0.0,10.7,1009.4,0,0
2024-06-12,5,129,Satec_PM175,90428.0,27.4,25.0,30.9,0.0,11.8,1010.3,1,0
2024-06-13,5,129,Satec_PM175,108571.0,27.5,25.6,29.4,0.0,12.2,1010.1,0,0
2024-06-14,5,129,Satec_PM175,99841.0,28.4,25.7,30.5,0.0,11.4,1007.3,0,0
2024-06-15,5,129,Satec_PM175,98841.0,30.4,27.7,35.5,0.0,10.5,1004.9,0,0
2024-06-16,5,129,Satec_PM175,104126.0,28.0,24.0,31.1,0.0,10.5,1007.1,0,0
2024-06-17,5,129,Satec_PM175,100091.0,27.0,23.0,30.0,0.0,10.9,1009.2,0,0
2024-06-18,5,129,Satec_PM175,99548.0,25.9,21.6,28.4,0.0,11.8,1008.8,0,0
2024-06-19,5,129,Satec_PM175,105659.0,27.3,25.7,29.2,0.0,13.1,1007.8,0,0
2024-06-20,5,129,Satec_PM175,106862.0,27.8,26.6,29.5,0.0,13.5,1007.1,0,0
2024-06-21,5,129,Satec_PM175,92868.0,28.2,25.7,32.5,0.0,11.1,1006.2,0,0
2024-06-22,5,129,Satec_PM175,89581.0,27.4,23.7,29.9,0.0,10.3,1003.8,0,0
2024-06-23,5,129,Satec_PM175,105819.0,28.0,24.7,30.9,0.1,12.1,1003.6,0,0
2024-06-24,5,129,Satec_PM175,109144.0,28.6,26.7,31.4,0.0,12.1,1006.2,0,0
2024-06-25,5,129,Satec_PM175,106980.0,27.9,23.5,31.7,0.0,10.6,1006.4,0,0
2024-06-26,5,129,Satec_PM175,107471.0,27.8,25.7,30.2,0.0,12.2,1005.0,0,0
2024-06-27,5,129,Satec_PM175,101397.0,28.5,25.0,30.9,0.0,11.9,1005.1,0,0
2024-06-28,5,129,Satec_PM175,96257.0,28.7,25.1,31.7,0.0,11.1,1004.2,0,0
2024-06-29,5,129,Satec_PM175,94075.0,28.7,26.0,31.6,0.0,11.5,1002.0,0,0
2024-06-30,5,129,Satec_PM175,104295.0,28.1,24.6,30.7,0.1,11.2,1003.3,0,0
2024-07-01,5,129,Satec_PM175,107428.0,28.7,26.2,31.2,0.0,13.2,1004.4,0,0
2024-07-02,5,129,Satec_PM175,110272.0,28.9,26.4,31.1,0.0,13.2,1003.3,0,0
2024-07-03,5,129,Satec_PM175,105642.0,28.9,25.1,32.2,0.0,11.0,1003.9,0,0
2024-07-04,5,129,Satec_PM175,103364.0,28.5,23.2,32.7,0.0,9.6,1005.9,0,0
2024-07-05,5,129,Satec_PM175,92719.0,28.4,25.9,30.4,0.0,11.9,1006.9,0,0
2024-07-06,5,129,Satec_PM175,89023.0,28.4,26.7,30.6,0.0,13.1,1005.1,0,0
2024-07-07,5,129,Satec_PM175,107272.0,28.6,25.0,31.1,0.0,11.9,1003.7,0,0
2024-07-08,5,129,Satec_PM175,112707.0,29.3,27.0,32.5,0.0,12.5,1003.3,0,0
2024-07-09,5,129,Satec_PM175,113861.0,29.2,25.6,33.0,0.0,10.7,1003.7,0,0
2024-07-10,5,129,Satec_PM175,117204.0,29.2,24.9,33.7,0.0,10.1,1005.0,0,0
2024-07-11,5,129,Satec_PM175,111654.0,28.8,24.5,31.7,0.0,11.5,1007.1,0,0
2024-07-12,5,129,Satec_PM175,100376.0,29.1,24.6,33.0,0.0,10.3,1006.6,0,0
2024-07-13,5,129,Satec_PM175,99785.0,29.8,26.1,33.4,0.0,11.4,1005.5,0,0
2024-07-14,5,129,Satec_PM175,110098.0,29.3,24.7,32.0,1.9,15.1,1004.0,0,0
2024-07-15,5,129,Satec_PM175,115251.0,29.6,26.1,32.2,0.0,12.6,1003.7,0,0
2024-07-16,5,129,Satec_PM175,115440.0,29.4,25.7,33.1,0.0,11.0,1004.7,0,0
2024-07-17,5,129,Satec_PM175,113660.0,29.4,26.7,32.9,0.0,11.6,1006.0,0,0
2024-07-18,5,129,Satec_PM175,113838.0,29.5,27.2,32.4,0.0,11.7,1005.8,0,0
2024-07-19,5,129,Satec_PM175,101241.0,30.0,28.0,32.6,0.0,13.2,1003.3,0,0
2024-07-20,5,129,Satec_PM175,101003.0,30.3,28.0,32.9,0.0,11.8,1002.4,0,0
2024-07-21,5,129,Satec_PM175,116863.0,30.5,27.7,33.5,0.0,11.0,1004.6,0,0
2024-07-22,5,129,Satec_PM175,122273.0,30.3,27.5,33.6,0.0,11.9,1005.2,0,0
2024-07-23,5,129,Satec_PM175,116218.0,30.5,28.1,33.6,0.0,11.9,1005.5,0,0
2024-07-24,5,129,Satec_PM175,116299.0,29.8,26.1,32.2,0.0,12.4,1003.3,0,0
2024-07-25,5,129,Satec_PM175,115689.0,30.3,28.2,32.9,0.0,12.4,1001.9,0,0
2024-07-26,5,129,Satec_PM175,97332.0,29.9,27.5,32.0,0.0,11.5,1002.2,0,0
2024-07-27,5,129,Satec_PM175,98751.0,29.9,27.0,32.2,0.1,13.4,1005.5,0,0
2024-07-28,5,129,Satec_PM175,118037.0,30.3,25.9,32.7,0.0,13.4,1007.1,0,0
2024-07-29,5,129,Satec_PM175,116983.0,30.9,29.0,33.9,0.0,13.3,1004.2,0,0
2024-07-30,5,129,Satec_PM175,117561.0,30.1,26.2,33.2,0.0,12.8,1002.4,0,0
2024-07-31,5,129,Satec_PM175,115767.0,29.7,26.7,32.9,0.0,10.1,1004.2,0,0
2024-08-01,5,129,Satec_PM175,110462.0,29.9,26.2,33.2,0.0,11.5,1005.6,0,0
2024-08-02,5,129,Satec_PM175,98981.0,29.8,26.1,32.7,0.0,11.2,1005.4,0,0
2024-08-03,5,129,Satec_PM175,95698.0,29.7,27.2,32.0,0.0,12.0,1005.0,0,0
2024-08-04,5,129,Satec_PM175,100526.0,28.8,25.5,31.7,0.0,10.8,1005.7,0,0
2024-08-05,5,129,Satec_PM175,109626.0,29.1,26.0,31.6,0.0,11.5,1005.1,0,0
2024-08-06,5,129,Satec_PM175,109496.0,29.5,27.5,32.1,0.0,12.7,1005.1,0,0
2024-08-07,5,129,Satec_PM175,109723.0,29.3,25.2,32.4,0.0,11.9,1005.5,0,0
2024-08-08,5,129,Satec_PM175,110483.0,29.8,27.4,32.7,0.0,11.7,1006.7,0,0
2024-08-09,5,129,Satec_PM175,96411.0,29.1,25.2,32.4,0.0,10.7,1007.8,0,0
2024-08-10,5,129,Satec_PM175,93792.0,29.5,27.0,31.6,0.0,11.9,1008.6,0,0
2024-08-11,5,129,Satec_PM175,110077.0,29.6,28.0,31.5,0.0,12.2,1006.8,0,0
2024-08-12,5,129,Satec_PM175,115742.0,30.0,28.2,32.6,0.0,12.8,1005.4,0,0
2024-08-13,5,129,Satec_PM175,113966.0,29.9,28.1,32.7,0.0,12.0,1006.4,0,0
2024-08-14,5,129,Satec_PM175,111870.0,29.2,26.0,32.2,0.0,10.0,1007.0,0,0
2024-08-15,5,129,Satec_PM175,110340.0,29.4,25.7,31.7,0.0,10.5,1007.2,0,0
2024-08-16,5,129,Satec_PM175,97989.0,29.8,27.7,32.2,0.0,11.8,1004.9,0,0
2024-08-17,5,129,Satec_PM175,97989.0,29.8,27.0,32.6,0.2,11.4,1003.1,0,0
2024-08-18,5,129,Satec_PM175,114689.0,29.7,26.1,33.4,0.0,10.1,1004.7,0,0
2024-08-19,5,129,Satec_PM175,116637.0,29.3,25.4,33.2,0.0,9.7,1007.5,0,0
2024-08-20,5,129,Satec_PM175,111800.0,28.8,25.7,31.6,0.0,10.5,1008.0,0,0
2024-08-21,5,129,Satec_PM175,116749.0,29.0,25.4,31.5,0.0,11.1,1005.9,0,0
2024-08-22,5,129,Satec_PM175,119479.0,29.9,28.6,31.7,0.0,12.7,1005.4,0,0
2024-08-23,5,129,Satec_PM175,99697.0,29.5,26.2,31.9,0.0,10.8,1007.6,0,0
2024-08-24,5,129,Satec_PM175,97752.0,29.6,27.7,32.1,0.0,10.9,1007.6,0,0
2024-08-25,5,129,Satec_PM175,115569.0,29.7,26.7,32.9,0.0,10.0,1006.2,0,0
2024-08-26,5,129,Satec_PM175,120208.0,29.4,25.9,31.9,0.0,11.2,1006.9,0,0
2024-08-27,5,129,Satec_PM175,115434.0,29.4,26.2,31.7,0.0,11.1,1008.6,0,0
2024-08-28,5,129,Satec_PM175,107826.0,28.8,25.1,31.6,0.0,11.0,1010.9,0,0
2024-08-29,5,129,Satec_PM175,108370.0,29.2,28.1,30.9,0.0,13.3,1010.4,0,0
2024-08-30,5,129,Satec_PM175,96163.0,29.3,27.4,31.1,0.0,14.3,1009.9,0,0
2024-08-31,5,129,Satec_PM175,95397.0,29.3,27.7,31.1,0.0,13.1,1009.3,0,0
2024-09-01,5,129,Satec_PM175,105766.0,29.1,27.7,31.2,0.0,12.0,1009.3,0,0
2024-09-02,5,129,Satec_PM175,106096.0,28.7,25.1,31.5,0.0,11.7,1012.1,0,0
2024-09-03,5,129,Satec_PM175,106069.0,28.2,24.9,30.6,0.0,11.1,1012.0,0,0
2024-09-04,5,129,Satec_PM175,106500.0,28.6,27.1,31.0,0.0,12.0,1010.1,0,0
2024-09-05,5,129,Satec_PM175,106757.0,28.2,24.5,30.7,0.0,10.8,1008.1,0,0
2024-09-06,5,129,Satec_PM175,96964.0,28.7,26.0,31.5,0.5,10.6,1008.0,0,0
2024-09-07,5,129,Satec_PM175,96585.0,29.0,26.1,32.4,0.0,10.1,1009.0,0,0
2024-09-08,5,129,Satec_PM175,112241.0,29.0,25.0,32.5,0.0,9.6,1008.3,0,0
2024-09-09,5,129,Satec_PM175,114519.0,28.2,24.2,31.7,0.0,10.8,1008.3,0,0
2024-09-10,5,129,Satec_PM175,110923.0,28.3,26.9,30.1,0.0,12.6,1008.6,0,0
2024-09-11,5,129,Satec_PM175,105452.0,27.6,22.9,30.5,0.0,11.7,1009.7,0,0
2024-09-12,5,129,Satec_PM175,111722.0,28.9,24.1,32.1,0.0,12.2,1010.3,0,0
2024-09-13,5,129,Satec_PM175,100485.0,29.0,26.6,31.0,0.0,14.2,1009.4,0,0
2024-09-14,5,129,Satec_PM175,92717.0,28.4,27.0,30.1,0.0,14.1,1008.7,0,0
2024-09-15,5,129,Satec_PM175,108479.0,28.5,27.5,30.5,0.0,15.2,1007.6,0,0
2024-09-16,5,129,Satec_PM175,100363.0,27.5,23.8,29.0,0.0,13.7,1009.2,0,0
2024-09-17,5,129,Satec_PM175,100010.0,26.0,22.3,29.0,1.0,10.1,1012.8,0,0
2024-09-18,5,129,Satec_PM175,98290.0,26.2,21.1,29.0,0.2,11.8,1013.6,0,0
2024-09-19,5,129,Satec_PM175,100156.0,26.3,21.1,29.0,0.0,10.4,1011.7,0,0
2024-09-20,5,129,Satec_PM175,95161.0,26.4,21.5,31.0,0.0,9.7,1010.9,0,0
2024-09-21,5,129,Satec_PM175,89529.0,25.9,21.5,30.0,0.4,10.0,1010.9,0,0
2024-09-22,5,129,Satec_PM175,97746.0,25.8,21.7,29.0,1.5,12.0,1010.9,0,0
2024-09-23,5,129,Satec_PM175,96728.0,24.4,19.6,30.0,0.9,9.8,1012.0,0,0
2024-09-24,5,129,Satec_PM175,98292.0,25.0,19.2,30.0,0.0,12.4,1013.2,0,0
2024-09-25,5,129,Satec_PM175,104095.0,26.1,21.2,30.0,0.0,15.8,1012.4,0,0
2024-09-26,5,129,Satec_PM175,103063.0,26.4,21.8,30.0,0.0,13.6,1010.8,0,0
2024-09-27,5,129,Satec_PM175,90216.0,25.9,20.7,30.0,0.0,10.2,1009.8,0,0
2024-09-28,5,129,Satec_PM175,91621.0,25.5,20.7,30.0,0.0,9.2,1009.3,0,0
2024-09-29,5,129,Satec_PM175,101640.0,25.7,21.6,30.0,0.0,9.2,1009.0,0,0
2024-09-30,5,129,Satec_PM175,96855.0,24.2,18.7,29.0,0.0,9.5,1008.9,0,0
2024-10-01,5,129,Satec_PM175,91908.0,24.4,20.2,28.0,1.3,12.7,1008.4,0,0
2024-10-02,5,129,Satec_PM175,75944.0,23.8,19.0,27.0,0.0,10.6,1011.2,0,1
2024-10-03,5,129,Satec_PM175,72760.0,23.1,17.0,28.0,0.0,10.1,1014.3,1,0
2024-10-04,5,129,Satec_PM175,79876.0,23.9,18.0,29.0,0.0,12.0,1013.6,1,0
2024-10-05,5,129,Satec_PM175,86482.0,24.2,19.0,29.0,0.0,12.4,1011.6,0,0
2024-10-06,5,129,Satec_PM175,101046.0,24.9,20.4,28.0,0.0,11.6,1010.9,0,0
